datum_i_vreme_polaska,datum_i_vreme_dolaska,broj_leta,sifra,zauzetost
2023-10-23 19:00:00,2023-10-23 20:30:00,RS05,5468,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-24 19:00:00,2023-10-24 20:30:00,RS05,5469,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-25 19:00:00,2023-10-25 20:30:00,RS05,5470,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-30 19:00:00,2023-10-30 20:30:00,RS05,5471,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-31 19:00:00,2023-10-31 20:30:00,RS05,5472,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-01 19:00:00,2023-11-01 20:30:00,RS05,5473,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-06 19:00:00,2023-11-06 20:30:00,RS05,5474,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-07 19:00:00,2023-11-07 20:30:00,RS05,5475,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-08 19:00:00,2023-11-08 20:30:00,RS05,5476,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-13 19:00:00,2023-11-13 20:30:00,RS05,5477,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-14 19:00:00,2023-11-14 20:30:00,RS05,5478,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-15 19:00:00,2023-11-15 20:30:00,RS05,5479,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-20 19:00:00,2023-11-20 20:30:00,RS05,5480,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-21 19:00:00,2023-11-21 20:30:00,RS05,5481,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-22 19:00:00,2023-11-22 20:30:00,RS05,5482,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-27 19:00:00,2023-11-27 20:30:00,RS05,5483,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-28 19:00:00,2023-11-28 20:30:00,RS05,5484,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-29 19:00:00,2023-11-29 20:30:00,RS05,5485,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-04 19:00:00,2023-12-04 20:30:00,RS05,5486,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-05 19:00:00,2023-12-05 20:30:00,RS05,5487,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-06 19:00:00,2023-12-06 20:30:00,RS05,5488,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-11 19:00:00,2023-12-11 20:30:00,RS05,5489,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-12 19:00:00,2023-12-12 20:30:00,RS05,5490,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-13 19:00:00,2023-12-13 20:30:00,RS05,5491,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-18 19:00:00,2023-12-18 20:30:00,RS05,5492,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-19 19:00:00,2023-12-19 20:30:00,RS05,5493,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-20 19:00:00,2023-12-20 20:30:00,RS05,5494,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-25 19:00:00,2023-12-25 20:30:00,RS05,5495,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-26 19:00:00,2023-12-26 20:30:00,RS05,5496,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-27 19:00:00,2023-12-27 20:30:00,RS05,5497,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-01 19:00:00,2024-01-01 20:30:00,RS05,5498,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-02 19:00:00,2024-01-02 20:30:00,RS05,5499,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-03 19:00:00,2024-01-03 20:30:00,RS05,5500,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-08 19:00:00,2024-01-08 20:30:00,RS05,5501,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-09 19:00:00,2024-01-09 20:30:00,RS05,5502,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-10 19:00:00,2024-01-10 20:30:00,RS05,5503,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-15 19:00:00,2024-01-15 20:30:00,RS05,5504,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-16 19:00:00,2024-01-16 20:30:00,RS05,5505,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-17 19:00:00,2024-01-17 20:30:00,RS05,5506,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
